,time,rtt,queue_delay,packet_loss,server_sending_rate,delivery_rate,bandwidth
3692,1641632806,43.0,3.1630992889404297,0.0,10.857464,10.47,11.432647705078125
3693,1641632806,35.0,2.8324127197265625,0.0,10.857464,10.47,11.432647705078125
3694,1641632806,54.0,1.2688636779785156,0.0,10.857464,10.47,11.432647705078125
3695,1641632806,26.0,2.516031265258789,0.0,10.857464,10.47,11.432647705078125
3696,1641632806,25.0,1.1737346649169922,0.0,10.857464,10.47,11.432647705078125
3697,1641632806,43.0,0.9582042694091797,0.0,10.857464,10.47,11.432647705078125
3698,1641632806,36.0,27.929067611694336,0.0,10.857464,10.47,11.432647705078125
3699,1641632806,55.0,68.63927841186523,0.0,10.857464,10.47,11.432647705078125
3700,1641632806,81.0,76.20453834533691,0.0,10.857464,10.47,11.432647705078125
3701,1641632806,134.0,165.16923904418945,0.0,9.82628,10.47,11.432647705078125
3702,1641632806,173.0,165.16923904418945,0.0,9.82628,10.47,11.432647705078125
3703,1641632806,127.0,252.92658805847168,0.0,9.82628,10.47,11.432647705078125
3704,1641632806,56.0,227.50520706176758,0.0,9.82628,10.47,11.432647705078125
3705,1641632806,80.0,248.99888038635254,0.0,9.82628,10.47,11.432647705078125
3706,1641632806,89.0,230.99207878112793,0.0,9.82628,10.47,11.432647705078125
3707,1641632806,115.0,189.32795524597168,0.0,9.82628,9.98,11.432647705078125
3708,1641632807,145.0,159.1818332672119,0.0,9.82628,9.98,11.432647705078125
3709,1641632807,173.0,204.13613319396973,0.0,9.82628,9.98,11.432647705078125
3710,1641632807,199.0,257.30299949645996,0.0,9.82628,9.98,11.432647705078125
3711,1641632807,226.0,311.0790252685547,0.0,9.82628,9.98,11.432647705078125
3712,1641632807,199.0,294.16680335998535,0.0,9.82628,9.98,11.432647705078125
3713,1641632807,96.0,290.607213973999,0.0,9.82628,9.98,11.432647705078125
3714,1641632807,126.0,244.79269981384277,0.0,9.82628,9.98,11.432647705078125
3715,1641632807,140.0,230.47852516174316,0.0,9.82628,9.98,11.432647705078125
3716,1641632807,162.0,218.1417942047119,0.0,9.82628,9.98,11.432647705078125
3717,1641632807,193.0,224.6246337890625,0.0,9.82628,9.98,11.432647705078125
3718,1641632807,219.0,323.4560489654541,0.0,9.82628,9.98,11.432647705078125
3719,1641632807,244.0,331.04825019836426,0.0,12.338048,9.98,11.432647705078125
3720,1641632807,236.0,372.91455268859863,0.0,12.338048,9.98,11.432647705078125
3721,1641632807,172.0,425.1730442047119,0.0,12.338048,9.98,11.432647705078125
3722,1641632807,145.0,424.70407485961914,0.0,12.338048,9.98,11.432647705078125
3723,1641632807,79.0,376.2953281402588,0.0,12.338048,9.98,11.432647705078125
3724,1641632807,107.0,359.0981960296631,0.0,12.338048,9.98,11.432647705078125
3725,1641632807,154.0,338.5007381439209,0.0,12.338048,9.98,11.432647705078125
3726,1641632808,155.0,338.5007381439209,0.0,12.338048,11.7,11.432647705078125
3727,1641632808,180.0,338.5007381439209,0.0,12.338048,11.7,11.432647705078125
3728,1641632808,208.0,442.32988357543945,0.0,12.338048,11.7,11.432647705078125
3729,1641632808,235.0,482.81359672546387,0.0,12.338048,11.7,11.432647705078125
3730,1641632808,80.0,509.1238021850586,0.0,12.338048,11.7,11.432647705078125
3731,1641632808,108.0,506.44922256469727,0.0,12.338048,11.7,11.432647705078125
3732,1641632808,80.0,417.4041748046875,0.0,12.338048,11.7,11.432647705078125
3733,1641632808,109.0,445.3725814819336,0.0,12.338048,11.7,11.432647705078125
3734,1641632808,135.0,438.8141632080078,0.0,12.338048,11.7,11.432647705078125
